policy_id,customer_id,policy_type,policy_start_date,policy_end_date,premium_amount,policy_status,batch_id,load_timestamp
POL02816,CUST00547,Life,2024-11-19,2027-11-19,3868.95,Active,batch_001,2026-07-31T00:00:00
POL02817,CUST01248,Health,2024-12-01,2027-12-01,2370.14,Active,batch_001,2026-07-31T00:00:00
POL02818,CUST01668,Home,2026-07-28,2029-07-27,4032.40,Cancelled,batch_001,2026-07-31T00:00:00
POL02819,CUST00028,Auto,2022-07-20,2025-07-19,3016.99,Cancelled,batch_001,2026-07-31T00:00:00
POL02820,CUST00291,Auto,2024-07-15,2026-07-15,3019.75,Cancelled,batch_001,2026-07-31T00:00:00
POL02821,CUST00798,Home,2024-07-28,2026-07-28,3705.83,Cancelled,batch_001,2026-07-31T00:00:00
POL02822,CUST00121,Life,2025-06-22,2026-06-22,4211.55,Cancelled,batch_001,2026-07-31T00:00:00
POL02823,CUST00386,Life,2023-01-18,2024-01-18,1792.59,Cancelled,batch_001,2026-07-31T00:00:00
POL02824,CUST01587,Life,2024-02-10,2027-02-09,4755.34,Lapsed,batch_001,2026-07-31T00:00:00
POL02825,CUST01407,Home,2022-04-20,2025-04-19,2477.16,Active,batch_001,2026-07-31T00:00:00
POL02826,CUST01763,Health,2022-09-20,2024-09-19,1904.75,Lapsed,batch_001,2026-07-31T00:00:00
POL02827,CUST01645,Home,2024-03-30,2025-03-30,1085.92,Active,batch_001,2026-07-31T00:00:00
POL02828,CUST00335,Health,2022-08-01,2024-07-31,4931.05,Lapsed,batch_001,2026-07-31T00:00:00
POL02829,CUST00084,Auto,2023-08-11,2024-08-10,2714.56,Cancelled,batch_001,2026-07-31T00:00:00
POL02830,CUST00392,Home,2024-03-05,2025-03-05,3477.01,Active,batch_001,2026-07-31T00:00:00
POL02831,CUST01339,Life,2022-07-29,2025-07-28,260.38,Lapsed,batch_001,2026-07-31T00:00:00
POL02832,CUST01536,Auto,2023-02-19,2024-02-19,4040.18,Active,batch_001,2026-07-31T00:00:00
POL02833,CUST02041,Home,2024-10-02,2025-10-02,3255.11,Cancelled,batch_001,2026-07-31T00:00:00
POL02834,CUST00398,Home,2022-10-13,2023-10-13,4883.72,Cancelled,batch_001,2026-07-31T00:00:00
POL02835,CUST01806,Home,2025-12-04,2027-12-04,2955.13,Cancelled,batch_001,2026-07-31T00:00:00
POL02836,CUST01824,Auto,2024-11-18,2025-11-18,4108.94,Cancelled,batch_001,2026-07-31T00:00:00
POL02837,CUST00493,Health,2025-02-19,2026-02-19,4689.41,Lapsed,batch_001,2026-07-31T00:00:00
POL02838,CUST00739,Home,2022-10-02,2023-10-02,1875.46,Active,batch_001,2026-07-31T00:00:00
POL02839,CUST00636,Health,2026-06-20,2028-06-19,1127.17,Lapsed,batch_001,2026-07-31T00:00:00
POL02840,CUST01593,Life,2024-11-04,2027-11-04,2830.31,Active,batch_001,2026-07-31T00:00:00
POL02841,CUST01386,Home,2025-03-06,2028-03-05,2861.42,Lapsed,batch_001,2026-07-31T00:00:00
POL02842,CUST02011,Home,2023-02-28,2024-02-28,1349.37,Lapsed,batch_001,2026-07-31T00:00:00
POL02843,CUST01968,Auto,2025-09-20,2026-09-20,1919.94,Cancelled,batch_001,2026-07-31T00:00:00
POL02844,CUST01313,Life,2026-02-24,2027-02-24,3384.86,Cancelled,batch_001,2026-07-31T00:00:00
POL02845,CUST01313,Home,2023-01-20,2026-01-19,1164.47,Lapsed,batch_001,2026-07-31T00:00:00
POL02846,CUST01747,Life,2026-04-20,2027-04-20,1606.20,Lapsed,batch_001,2026-07-31T00:00:00
POL02847,CUST00098,Life,2022-12-31,2024-12-30,595.47,Active,batch_001,2026-07-31T00:00:00
POL02848,CUST01593,Health,2025-09-29,2027-09-29,2894.01,Lapsed,batch_001,2026-07-31T00:00:00
POL02849,CUST00226,Auto,2024-01-14,2026-01-13,3900.05,Active,batch_001,2026-07-31T00:00:00
POL02850,CUST00711,Health,2022-10-09,2023-10-09,1674.18,Cancelled,batch_001,2026-07-31T00:00:00
POL02851,CUST00194,Health,2023-03-04,2024-03-03,2764.60,Lapsed,batch_001,2026-07-31T00:00:00
POL02852,CUST00215,Life,2024-04-03,2025-04-03,1888.47,Cancelled,batch_001,2026-07-31T00:00:00
POL02853,CUST00731,Health,2025-06-01,2028-05-31,2715.13,Cancelled,batch_001,2026-07-31T00:00:00
POL02854,CUST00879,Auto,2022-01-13,2025-01-12,414.66,Lapsed,batch_001,2026-07-31T00:00:00
POL02855,CUST01312,Auto,2024-08-19,2025-08-19,4483.31,Cancelled,batch_001,2026-07-31T00:00:00
POL02856,CUST00064,Auto,2021-08-29,2022-08-29,2577.32,Lapsed,batch_001,2026-07-31T00:00:00
POL02857,CUST00477,Health,2025-09-13,2026-09-13,4521.54,Active,batch_001,2026-07-31T00:00:00
POL02858,CUST01355,Home,2022-09-28,2023-09-28,3366.05,Lapsed,batch_001,2026-07-31T00:00:00
POL02859,CUST01647,Auto,2023-03-29,2024-03-28,1984.56,Active,batch_001,2026-07-31T00:00:00
POL02860,CUST01058,Life,2024-11-04,2025-11-04,3074.01,Cancelled,batch_001,2026-07-31T00:00:00
POL02861,CUST01269,Home,2026-05-10,2029-05-09,3608.83,Cancelled,batch_001,2026-07-31T00:00:00
POL02862,CUST01677,Auto,2025-11-17,2028-11-16,4585.93,Lapsed,batch_001,2026-07-31T00:00:00
POL02863,CUST00777,Life,2025-10-15,2027-10-15,2010.23,Lapsed,batch_001,2026-07-31T00:00:00
POL02864,CUST01620,Auto,2025-01-22,2028-01-22,250.06,Cancelled,batch_001,2026-07-31T00:00:00
POL02865,CUST00914,Auto,2025-10-05,2027-10-05,818.66,Cancelled,batch_001,2026-07-31T00:00:00
POL02866,CUST02002,Auto,2025-02-11,2026-02-11,753.34,Active,batch_001,2026-07-31T00:00:00
POL02867,CUST01051,Life,2025-05-09,2028-05-08,1771.42,Lapsed,batch_001,2026-07-31T00:00:00
POL02868,CUST01072,Auto,2025-09-26,2028-09-25,1574.91,Active,batch_001,2026-07-31T00:00:00
POL02869,CUST00828,Auto,2023-01-01,2024-12-31,4149.81,Cancelled,batch_001,2026-07-31T00:00:00
POL02870,CUST00147,Life,2022-04-13,2024-04-12,1163.78,Lapsed,batch_001,2026-07-31T00:00:00
POL02871,CUST00156,Life,2026-05-22,2027-05-22,734.75,Active,batch_001,2026-07-31T00:00:00
POL02872,CUST00277,Home,2021-11-03,2022-11-03,3860.20,Lapsed,batch_001,2026-07-31T00:00:00
POL02873,CUST00585,Life,2023-06-16,2026-06-15,1980.33,Cancelled,batch_001,2026-07-31T00:00:00
POL02874,CUST00775,Home,2024-01-24,2025-01-23,3381.81,Cancelled,batch_001,2026-07-31T00:00:00
POL02875,CUST00059,Home,2021-11-09,2023-11-09,410.04,Lapsed,batch_001,2026-07-31T00:00:00
POL02876,CUST01435,Life,2023-12-01,2025-11-30,4624.83,Active,batch_001,2026-07-31T00:00:00
POL02877,CUST01557,Home,2023-06-29,2026-06-28,470.86,Lapsed,batch_001,2026-07-31T00:00:00
POL02878,CUST00754,Home,2026-02-25,2029-02-24,505.52,Lapsed,batch_001,2026-07-31T00:00:00
POL02879,CUST00104,Life,2024-01-13,2027-01-12,3661.67,Active,batch_001,2026-07-31T00:00:00
POL02880,CUST01179,Home,2023-01-04,2024-01-04,3087.97,Active,batch_001,2026-07-31T00:00:00
POL02881,CUST00233,Auto,2025-06-20,2028-06-19,4828.05,Cancelled,batch_001,2026-07-31T00:00:00
POL02882,CUST00072,Home,2026-05-23,2027-05-23,2167.64,Cancelled,batch_001,2026-07-31T00:00:00
POL02883,CUST00588,Auto,2025-10-16,2027-10-16,1977.79,Cancelled,batch_001,2026-07-31T00:00:00
POL02884,CUST00015,Auto,2026-04-03,2027-04-03,228.33,Lapsed,batch_001,2026-07-31T00:00:00
POL02885,CUST00920,Auto,2025-12-04,2028-12-03,774.28,Cancelled,batch_001,2026-07-31T00:00:00
POL02886,CUST01952,Life,2022-07-17,2025-07-16,554.84,Lapsed,batch_001,2026-07-31T00:00:00
POL02887,CUST01842,Home,2026-06-14,2029-06-13,3157.04,Cancelled,batch_001,2026-07-31T00:00:00
POL02888,CUST01414,Life,2022-07-20,2024-07-19,3140.52,Lapsed,batch_001,2026-07-31T00:00:00
POL02889,CUST01476,Home,2023-11-10,2024-11-09,2380.27,Active,batch_001,2026-07-31T00:00:00
POL02890,CUST00715,Life,2026-03-14,2028-03-13,3258.05,Lapsed,batch_001,2026-07-31T00:00:00
POL02891,CUST00086,Life,2024-09-12,2025-09-12,1966.77,Lapsed,batch_001,2026-07-31T00:00:00
POL02892,CUST01681,Home,2026-03-11,2027-03-11,404.26,Lapsed,batch_001,2026-07-31T00:00:00
POL02893,CUST01446,Home,2021-12-07,2022-12-07,4232.65,Lapsed,batch_001,2026-07-31T00:00:00
POL02894,CUST01887,Life,2025-05-02,2027-05-02,4441.38,Lapsed,batch_001,2026-07-31T00:00:00
POL02895,CUST01384,Health,2026-03-24,2028-03-23,2424.88,Cancelled,batch_001,2026-07-31T00:00:00
POL02896,CUST00844,Home,2023-06-09,2025-06-08,838.95,Active,batch_001,2026-07-31T00:00:00
POL02897,CUST00798,Health,2025-03-12,2028-03-11,1116.63,Lapsed,batch_001,2026-07-31T00:00:00
POL02898,CUST01673,Health,2022-06-14,2025-06-13,4339.71,Cancelled,batch_001,2026-07-31T00:00:00
POL02899,CUST00579,Life,2023-09-08,2025-09-07,1224.87,Active,batch_001,2026-07-31T00:00:00
POL02900,CUST01231,Life,2024-02-10,2027-02-09,3330.74,Active,batch_001,2026-07-31T00:00:00
POL02901,CUST00642,Life,2021-11-08,2022-11-08,1242.46,Cancelled,batch_001,2026-07-31T00:00:00
POL02902,CUST01815,Auto,2025-05-28,2027-05-28,1065.51,Cancelled,batch_001,2026-07-31T00:00:00
POL02903,CUST00706,Health,2023-10-25,2024-10-24,2052.66,Cancelled,batch_001,2026-07-31T00:00:00
POL02904,CUST00639,Life,2024-07-17,2027-07-17,2904.15,Cancelled,batch_001,2026-07-31T00:00:00
POL02905,CUST01297,Life,2022-04-27,2023-04-27,923.28,Active,batch_001,2026-07-31T00:00:00
POL02906,CUST01994,Health,2025-04-25,2028-04-24,826.66,Cancelled,batch_001,2026-07-31T00:00:00
POL02907,CUST00145,Auto,2022-07-30,2025-07-29,2746.82,Active,batch_001,2026-07-31T00:00:00
POL02908,CUST00217,Health,2023-08-06,2024-08-05,303.04,Active,batch_001,2026-07-31T00:00:00
POL02909,CUST01462,Home,2023-05-14,2025-05-13,4671.50,Cancelled,batch_001,2026-07-31T00:00:00
POL02910,CUST01260,Auto,2024-07-24,2025-07-24,4798.19,Lapsed,batch_001,2026-07-31T00:00:00
POL02911,CUST01830,Life,2025-03-22,2028-03-21,4564.38,Lapsed,batch_001,2026-07-31T00:00:00
POL02912,CUST01243,Auto,2022-12-28,2025-12-27,1041.05,Cancelled,batch_001,2026-07-31T00:00:00
POL02913,CUST00623,Home,2022-10-06,2023-10-06,4523.92,Lapsed,batch_001,2026-07-31T00:00:00
POL02914,CUST01679,Home,2023-05-03,2024-05-02,2755.06,Cancelled,batch_001,2026-07-31T00:00:00
POL02915,CUST01152,Home,2023-05-04,2026-05-03,3217.68,Active,batch_001,2026-07-31T00:00:00
POL02916,CUST01823,Auto,2022-01-31,2025-01-30,4737.93,Active,batch_001,2026-07-31T00:00:00
POL02917,CUST01937,Life,2026-06-06,2027-06-06,4425.11,Lapsed,batch_001,2026-07-31T00:00:00
POL02918,CUST01485,Life,2024-07-24,2025-07-24,3882.26,Cancelled,batch_001,2026-07-31T00:00:00
POL02919,CUST00082,Life,2026-02-08,2029-02-07,1072.80,Cancelled,batch_001,2026-07-31T00:00:00
POL02920,CUST01392,Auto,2023-12-21,2026-12-20,1850.38,Lapsed,batch_001,2026-07-31T00:00:00
POL02921,CUST01230,Life,2026-02-28,2027-02-28,1050.73,Active,batch_001,2026-07-31T00:00:00
POL02922,CUST00808,Health,2023-01-05,2024-01-05,4965.90,Lapsed,batch_001,2026-07-31T00:00:00
POL02923,CUST00341,Health,2024-05-01,2027-05-01,4005.35,Cancelled,batch_001,2026-07-31T00:00:00
POL02924,CUST01712,Home,2024-01-26,2026-01-25,276.59,Lapsed,batch_001,2026-07-31T00:00:00
POL02925,CUST01148,Auto,2024-01-15,2026-01-14,1121.71,Lapsed,batch_001,2026-07-31T00:00:00
POL02926,CUST00214,Home,2026-06-14,2028-06-13,4547.92,Cancelled,batch_001,2026-07-31T00:00:00
POL02927,CUST01774,Health,2023-11-08,2025-11-07,1462.94,Active,batch_001,2026-07-31T00:00:00
POL02928,CUST01877,Auto,2025-12-15,2027-12-15,3799.99,Lapsed,batch_001,2026-07-31T00:00:00
POL02929,CUST00044,Auto,2022-05-22,2025-05-21,350.59,Lapsed,batch_001,2026-07-31T00:00:00
POL02930,CUST01926,Life,2022-09-25,2024-09-24,1158.28,Lapsed,batch_001,2026-07-31T00:00:00
POL02931,CUST01108,Life,2025-01-29,2026-01-29,3537.38,Lapsed,batch_001,2026-07-31T00:00:00
POL02932,CUST01739,Life,2022-01-31,2024-01-31,4055.10,Cancelled,batch_001,2026-07-31T00:00:00
POL02933,CUST01419,Health,2023-12-09,2025-12-08,835.23,Cancelled,batch_001,2026-07-31T00:00:00
POL02934,CUST01093,Auto,2022-08-29,2023-08-29,2546.39,Lapsed,batch_001,2026-07-31T00:00:00
POL02935,CUST01306,Auto,2022-09-16,2025-09-15,607.02,Active,batch_001,2026-07-31T00:00:00
POL02936,CUST00439,Home,2023-09-14,2024-09-13,4069.89,Active,batch_001,2026-07-31T00:00:00
POL02937,CUST00631,Home,2022-10-28,2023-10-28,1992.26,Active,batch_001,2026-07-31T00:00:00
POL02938,CUST00056,Health,2024-04-26,2025-04-26,246.30,Cancelled,batch_001,2026-07-31T00:00:00
POL02939,CUST01888,Health,2023-09-08,2024-09-07,949.97,Cancelled,batch_001,2026-07-31T00:00:00
POL02940,CUST00231,Home,2024-12-02,2025-12-02,3140.31,Active,batch_001,2026-07-31T00:00:00
POL02941,CUST00761,Auto,2025-09-28,2028-09-27,4647.50,Cancelled,batch_001,2026-07-31T00:00:00
POL02942,CUST00955,Home,2022-10-15,2023-10-15,218.44,Active,batch_001,2026-07-31T00:00:00
POL02943,CUST01313,Home,2026-06-28,2029-06-27,581.18,Lapsed,batch_001,2026-07-31T00:00:00
POL02944,CUST02029,Home,2023-11-12,2024-11-11,3599.54,Lapsed,batch_001,2026-07-31T00:00:00
POL02945,CUST00251,Life,2025-02-06,2027-02-06,3711.51,Active,batch_001,2026-07-31T00:00:00
POL02946,CUST00721,Home,2024-10-08,2027-10-08,230.30,Lapsed,batch_001,2026-07-31T00:00:00
POL02947,CUST00776,Auto,2025-06-04,2026-06-04,4415.25,Cancelled,batch_001,2026-07-31T00:00:00
POL02948,CUST01317,Home,2022-03-22,2023-03-22,1103.35,Active,batch_001,2026-07-31T00:00:00
POL02949,CUST01216,Life,2022-05-16,2024-05-15,3249.43,Cancelled,batch_001,2026-07-31T00:00:00
POL02950,CUST01748,Health,2025-01-02,2028-01-02,1569.93,Lapsed,batch_001,2026-07-31T00:00:00
POL02951,CUST00029,Health,2025-12-18,2028-12-17,1355.70,Lapsed,batch_001,2026-07-31T00:00:00
POL02952,CUST00258,Life,2023-12-12,2024-12-11,510.34,Lapsed,batch_001,2026-07-31T00:00:00
POL02953,CUST01762,Auto,2024-09-19,2027-09-19,489.94,Cancelled,batch_001,2026-07-31T00:00:00
POL02954,CUST00362,Health,2025-06-12,2028-06-11,2340.47,Cancelled,batch_001,2026-07-31T00:00:00
POL02955,CUST00270,Health,2025-09-24,2027-09-24,3550.76,Cancelled,batch_001,2026-07-31T00:00:00
POL02956,CUST01968,Health,2024-05-12,2026-05-12,2363.78,Lapsed,batch_001,2026-07-31T00:00:00
POL02957,CUST01284,Home,2026-07-13,2028-07-12,3864.38,Active,batch_001,2026-07-31T00:00:00
POL02958,CUST01446,Life,2021-08-07,2024-08-06,1018.65,Lapsed,batch_001,2026-07-31T00:00:00
POL02959,CUST01652,Life,2022-05-16,2024-05-15,1756.97,Lapsed,batch_001,2026-07-31T00:00:00
POL02960,CUST01580,Life,2025-06-24,2027-06-24,932.89,Active,batch_001,2026-07-31T00:00:00
POL02961,CUST01563,Home,2024-08-16,2025-08-16,3983.67,Lapsed,batch_001,2026-07-31T00:00:00
POL02962,CUST00708,Home,2022-02-12,2024-02-12,266.96,Cancelled,batch_001,2026-07-31T00:00:00
POL02963,CUST00068,Life,2026-02-15,2027-02-15,1241.57,Lapsed,batch_001,2026-07-31T00:00:00
POL02964,CUST00811,Auto,2024-12-17,2025-12-17,1500.27,Lapsed,batch_001,2026-07-31T00:00:00
POL02965,CUST01138,Home,2023-06-07,2025-06-06,959.92,Active,batch_001,2026-07-31T00:00:00
POL02966,CUST02045,Life,2025-03-26,2027-03-26,3112.76,Lapsed,batch_001,2026-07-31T00:00:00
POL02967,CUST00245,Health,2023-05-20,2024-05-19,2539.24,Active,batch_001,2026-07-31T00:00:00
POL02968,CUST01953,Health,2025-10-15,2026-10-15,4774.16,Active,batch_001,2026-07-31T00:00:00
POL02969,CUST02025,Home,2023-11-12,2024-11-11,2690.06,Lapsed,batch_001,2026-07-31T00:00:00
POL02970,CUST01262,Home,2024-04-29,2026-04-29,262.24,Lapsed,batch_001,2026-07-31T00:00:00
POL02971,CUST01758,Auto,2023-12-29,2026-12-28,1690.94,Cancelled,batch_001,2026-07-31T00:00:00
POL02972,CUST01398,Health,2024-06-14,2025-06-14,2742.26,Cancelled,batch_001,2026-07-31T00:00:00
POL02973,CUST01940,Auto,2026-03-27,2027-03-27,1973.92,Active,batch_001,2026-07-31T00:00:00
POL02974,CUST01009,Home,2026-06-30,2028-06-29,1976.04,Lapsed,batch_001,2026-07-31T00:00:00
POL02975,CUST01281,Life,2022-09-09,2025-09-08,1320.50,Lapsed,batch_001,2026-07-31T00:00:00
POL02976,CUST01357,Home,2026-05-24,2029-05-23,1835.64,Active,batch_001,2026-07-31T00:00:00
POL02977,CUST00938,Home,2025-09-15,2027-09-15,3951.66,Active,batch_001,2026-07-31T00:00:00
POL02978,CUST00080,Health,2024-07-02,2026-07-02,2903.83,Cancelled,batch_001,2026-07-31T00:00:00
POL02979,CUST00608,Health,2021-12-28,2022-12-28,2043.89,Active,batch_001,2026-07-31T00:00:00
POL02980,CUST01090,Auto,2021-12-20,2024-12-19,2556.51,Lapsed,batch_001,2026-07-31T00:00:00
POL02981,CUST01132,Home,2022-06-05,2024-06-04,3931.68,Lapsed,batch_001,2026-07-31T00:00:00
POL02982,CUST00915,Auto,2025-06-27,2026-06-27,2473.99,Lapsed,batch_001,2026-07-31T00:00:00
POL02983,CUST01977,Home,2021-09-19,2023-09-19,4159.22,Lapsed,batch_001,2026-07-31T00:00:00
POL02984,CUST01287,Home,2022-08-20,2024-08-19,2526.55,Cancelled,batch_001,2026-07-31T00:00:00
POL02985,CUST00494,Health,2022-12-03,2023-12-03,4797.08,Cancelled,batch_001,2026-07-31T00:00:00
POL02986,CUST00799,Health,2025-05-02,2026-05-02,3730.38,Active,batch_001,2026-07-31T00:00:00
POL02987,CUST00045,Health,2025-06-18,2027-06-18,2230.36,Lapsed,batch_001,2026-07-31T00:00:00
POL02988,CUST00104,Auto,2021-08-02,2022-08-02,891.49,Cancelled,batch_001,2026-07-31T00:00:00
POL02989,CUST00323,Health,2025-03-21,2028-03-20,3859.39,Lapsed,batch_001,2026-07-31T00:00:00
POL02990,CUST01565,Home,2023-04-20,2024-04-19,2344.09,Cancelled,batch_001,2026-07-31T00:00:00
POL02991,CUST00442,Health,2022-09-13,2024-09-12,3840.62,Lapsed,batch_001,2026-07-31T00:00:00
POL02992,CUST01857,Health,2024-02-23,2026-02-22,1149.35,Active,batch_001,2026-07-31T00:00:00
POL02993,CUST00070,Auto,2022-12-06,2025-12-05,816.97,Active,batch_001,2026-07-31T00:00:00
POL02994,CUST01511,Home,2023-11-29,2025-11-28,2852.36,Lapsed,batch_001,2026-07-31T00:00:00
POL02995,CUST00105,Life,2022-05-16,2025-05-15,2000.14,Cancelled,batch_001,2026-07-31T00:00:00
POL02996,CUST01338,Auto,2024-08-23,2026-08-23,2098.58,Cancelled,batch_001,2026-07-31T00:00:00
POL02997,CUST00162,Auto,2023-09-16,2025-09-15,1755.27,Cancelled,batch_001,2026-07-31T00:00:00
POL02998,CUST02035,Auto,2022-04-13,2025-04-12,3625.59,Active,batch_001,2026-07-31T00:00:00
POL02999,CUST00670,Home,2024-09-28,2025-09-28,927.54,Active,batch_001,2026-07-31T00:00:00
POL03000,CUST01386,Auto,2022-12-27,2024-12-26,4867.13,Lapsed,batch_001,2026-07-31T00:00:00
POL03001,CUST02018,Life,2022-01-07,2024-01-07,3804.08,Cancelled,batch_001,2026-07-31T00:00:00
POL03002,CUST01622,Home,2024-12-13,2025-12-13,2718.46,Cancelled,batch_001,2026-07-31T00:00:00
POL03003,CUST01838,Home,2024-03-06,2025-03-06,4108.95,Active,batch_001,2026-07-31T00:00:00
POL03004,CUST00232,Auto,2023-07-28,2025-07-27,1291.50,Active,batch_001,2026-07-31T00:00:00
POL03005,CUST00924,Life,2025-03-25,2028-03-24,4245.89,Active,batch_001,2026-07-31T00:00:00
POL03006,CUST00953,Home,2022-05-10,2023-05-10,1251.20,Active,batch_001,2026-07-31T00:00:00
POL03007,CUST01588,Life,2022-05-22,2025-05-21,1733.40,Active,batch_001,2026-07-31T00:00:00
POL03008,CUST02017,Auto,2021-08-03,2024-08-02,3874.58,Cancelled,batch_001,2026-07-31T00:00:00
POL03009,CUST00279,Auto,2023-05-25,2026-05-24,3546.20,Active,batch_001,2026-07-31T00:00:00
POL03010,CUST00941,Life,2025-08-20,2028-08-19,372.83,Active,batch_001,2026-07-31T00:00:00
POL03011,CUST01508,Home,2022-03-30,2024-03-29,3568.76,Lapsed,batch_001,2026-07-31T00:00:00
POL03012,CUST00031,Health,2022-09-16,2023-09-16,930.83,Lapsed,batch_001,2026-07-31T00:00:00
POL03013,CUST01591,Home,2023-07-03,2026-07-02,1996.64,Active,batch_001,2026-07-31T00:00:00
POL03014,CUST00802,Health,2025-12-30,2028-12-29,1430.14,Lapsed,batch_001,2026-07-31T00:00:00
POL03015,CUST01169,Life,2025-05-13,2027-05-13,772.00,Active,batch_001,2026-07-31T00:00:00
POL03016,CUST01662,Home,2021-08-28,2023-08-28,3096.17,Active,batch_001,2026-07-31T00:00:00
POL03017,CUST00438,Home,2021-08-25,2022-08-25,399.97,Active,batch_001,2026-07-31T00:00:00
POL03018,CUST01224,Home,2024-07-02,2027-07-02,3731.37,Cancelled,batch_001,2026-07-31T00:00:00
POL03019,CUST00223,Home,2022-08-09,2024-08-08,1932.50,Cancelled,batch_001,2026-07-31T00:00:00
POL03020,CUST00098,Health,2025-03-04,2027-03-04,1240.67,Active,batch_001,2026-07-31T00:00:00
POL03021,CUST01368,Home,2022-09-14,2023-09-14,4182.02,Lapsed,batch_001,2026-07-31T00:00:00
POL03022,CUST01341,Life,2025-08-23,2028-08-22,2065.14,Lapsed,batch_001,2026-07-31T00:00:00
POL03023,CUST02014,Life,2022-03-08,2025-03-07,3818.52,Cancelled,batch_001,2026-07-31T00:00:00
POL03024,CUST01018,Auto,2023-07-12,2026-07-11,1569.64,Cancelled,batch_001,2026-07-31T00:00:00
POL03025,CUST00128,Auto,2024-11-02,2025-11-02,4445.18,Active,batch_001,2026-07-31T00:00:00
POL03026,CUST01243,Life,2022-05-04,2024-05-03,4664.77,Lapsed,batch_001,2026-07-31T00:00:00
POL03027,CUST00654,Auto,2022-06-14,2025-06-13,2926.93,Active,batch_001,2026-07-31T00:00:00
POL03028,CUST00782,Life,2022-06-16,2024-06-15,1233.48,Cancelled,batch_001,2026-07-31T00:00:00
POL03029,CUST01711,Auto,2024-03-30,2026-03-30,565.28,Lapsed,batch_001,2026-07-31T00:00:00
POL03030,CUST01238,Home,2024-09-14,2025-09-14,4512.90,Lapsed,batch_001,2026-07-31T00:00:00
POL03031,CUST00839,Auto,2024-02-15,2026-02-14,4664.60,Cancelled,batch_001,2026-07-31T00:00:00
POL03032,CUST00125,Life,2022-09-30,2025-09-29,4771.64,Active,batch_001,2026-07-31T00:00:00
POL03033,CUST00962,Life,2024-11-01,2025-11-01,740.42,Cancelled,batch_001,2026-07-31T00:00:00
POL03034,CUST01107,Auto,2022-09-17,2025-09-16,2875.74,Cancelled,batch_001,2026-07-31T00:00:00
POL03035,CUST00628,Home,2022-10-17,2025-10-16,2502.68,Active,batch_001,2026-07-31T00:00:00
POL03036,CUST00123,Auto,2022-02-28,2024-02-28,3454.49,Lapsed,batch_001,2026-07-31T00:00:00
POL03037,CUST01690,Home,2026-02-03,2028-02-03,4186.17,Active,batch_001,2026-07-31T00:00:00
POL03038,CUST00259,Health,2026-05-16,2029-05-15,4507.56,Cancelled,batch_001,2026-07-31T00:00:00
POL03039,CUST00831,Health,2021-08-26,2023-08-26,3650.58,Active,batch_001,2026-07-31T00:00:00
POL03040,CUST00771,Home,2022-12-22,2025-12-21,1505.42,Cancelled,batch_001,2026-07-31T00:00:00
POL03041,CUST00181,Life,2025-04-28,2027-04-28,4089.70,Cancelled,batch_001,2026-07-31T00:00:00
POL03042,CUST00949,Auto,2024-07-26,2027-07-26,2544.93,Lapsed,batch_001,2026-07-31T00:00:00
POL03043,CUST01505,Life,2023-05-23,2025-05-22,624.40,Lapsed,batch_001,2026-07-31T00:00:00
POL03044,CUST01521,Home,2022-11-13,2025-11-12,986.69,Lapsed,batch_001,2026-07-31T00:00:00
POL03045,CUST01668,Home,2025-01-30,2028-01-30,3268.71,Cancelled,batch_001,2026-07-31T00:00:00
POL03046,CUST01424,Health,2025-05-05,2027-05-05,1986.13,Active,batch_001,2026-07-31T00:00:00
POL03047,CUST02026,Life,2023-06-05,2026-06-04,3807.96,Lapsed,batch_001,2026-07-31T00:00:00
POL03048,CUST01038,Home,2022-04-26,2024-04-25,614.94,Lapsed,batch_001,2026-07-31T00:00:00
POL03049,CUST01847,Home,2022-06-08,2024-06-07,3298.23,Active,batch_001,2026-07-31T00:00:00
POL03050,CUST00595,Health,2022-10-09,2024-10-08,2630.49,Cancelled,batch_001,2026-07-31T00:00:00
POL03051,CUST00654,Home,2022-08-17,2025-08-16,4193.66,Active,batch_001,2026-07-31T00:00:00
POL03052,CUST01717,Auto,2024-11-05,2027-11-05,2102.48,Cancelled,batch_001,2026-07-31T00:00:00
POL03053,CUST00426,Auto,2024-07-27,2027-07-27,401.50,Lapsed,batch_001,2026-07-31T00:00:00
POL03054,CUST00675,Home,2025-03-26,2028-03-25,3390.26,Cancelled,batch_001,2026-07-31T00:00:00
POL03055,CUST02004,Auto,2024-04-03,2027-04-03,3981.08,Lapsed,batch_001,2026-07-31T00:00:00
POL03056,CUST01530,Life,2022-10-08,2025-10-07,4215.05,Cancelled,batch_001,2026-07-31T00:00:00
POL03057,CUST00898,Health,2023-09-08,2026-09-07,4132.93,Cancelled,batch_001,2026-07-31T00:00:00
POL03058,CUST00436,Home,2023-12-08,2025-12-07,3501.44,Cancelled,batch_001,2026-07-31T00:00:00
POL03059,CUST00772,Auto,2022-04-18,2025-04-17,2377.54,Cancelled,batch_001,2026-07-31T00:00:00
POL03060,CUST00296,Health,2023-09-10,2024-09-09,2576.97,Active,batch_001,2026-07-31T00:00:00
POL03061,CUST00858,Auto,2026-04-15,2028-04-14,1653.72,Active,batch_001,2026-07-31T00:00:00
POL03062,CUST01212,Auto,2024-01-02,2025-01-01,277.86,Active,batch_001,2026-07-31T00:00:00
POL03063,CUST00293,Auto,2021-10-22,2022-10-22,4172.75,Lapsed,batch_001,2026-07-31T00:00:00
