claim_id,policy_id,claim_date,claim_amount,claim_status,claim_reason,batch_id,load_timestamp
CLM008014,POL02008,2026-07-16,15740.43,Denied,Roof damage from storm,batch_002,2026-08-05T00:00:00
CLM008015,POL02597,2023-04-14,1848.16,Approved,Windshield damage,batch_002,2026-08-05T00:00:00
CLM008016,POL00589,2025-03-28,19325.29,Pending,Fallen tree damage,batch_002,2026-08-05T00:00:00
CLM008017,POL01116,2024-01-12,21981.78,Approved,Prescription claim,batch_002,2026-08-05T00:00:00
CLM008018,POL01748,2026-04-05,18791.26,Pending,Accidental death claim,batch_002,2026-08-05T00:00:00
CLM008019,POL03258,2026-07-05,20566.49,Approved,Hit and run,batch_002,2026-08-05T00:00:00
CLM008020,POL03150,2025-02-08,1671.95,Pending,Accidental death claim,batch_002,2026-08-05T00:00:00
CLM008021,POL01830,2025-08-24,20728.90,Approved,Death benefit claim,batch_002,2026-08-05T00:00:00
CLM008022,POL03388,2023-05-24,19137.97,Pending,Accidental death claim,batch_002,2026-08-05T00:00:00
CLM008023,POL03575,2023-02-25,6044.52,Pending,Death benefit claim,batch_002,2026-08-05T00:00:00
CLM008024,POL02596,2023-12-09,22835.22,Pending,Accidental death claim,batch_002,2026-08-05T00:00:00
CLM008025,POL00542,2026-04-09,10404.30,Denied,Prescription claim,batch_002,2026-08-05T00:00:00
CLM008026,POL02244,2025-06-10,472.27,Approved,Windshield damage,batch_002,2026-08-05T00:00:00
CLM008027,POL01846,2023-03-05,16693.99,Pending,Hospital stay,batch_002,2026-08-05T00:00:00
CLM008028,POL01869,2024-05-20,16498.87,Denied,Fire damage,batch_002,2026-08-05T00:00:00
CLM008029,POL04372,2024-03-04,3814.71,Pending,Terminal illness claim,batch_002,2026-08-05T00:00:00
CLM008030,POL03721,2023-09-24,22796.58,Approved,Terminal illness claim,batch_002,2026-08-05T00:00:00
CLM008031,POL04936,2024-05-25,6085.95,Pending,Theft of vehicle,batch_002,2026-08-05T00:00:00
CLM008032,POL04957,2023-02-21,14234.99,Approved,Death benefit claim,batch_002,2026-08-05T00:00:00
CLM008033,POL02565,2023-09-08,4706.73,Pending,Terminal illness claim,batch_002,2026-08-05T00:00:00
CLM008034,POL02108,2026-02-06,6527.64,Pending,Accidental death claim,batch_002,2026-08-05T00:00:00
CLM008035,POL02281,2024-08-04,19027.00,Approved,Burglary,batch_002,2026-08-05T00:00:00
CLM008036,POL04442,2025-08-28,10931.66,Approved,Medical procedure,batch_002,2026-08-05T00:00:00
CLM008037,POL00610,2025-03-25,7796.85,Approved,Fire damage,batch_002,2026-08-05T00:00:00
CLM008038,POL00380,2023-11-05,10709.53,Approved,Fallen tree damage,batch_002,2026-08-05T00:00:00
CLM008039,POL04258,2025-11-16,710.59,Pending,Burglary,batch_002,2026-08-05T00:00:00
CLM008040,POL03924,2023-07-09,21038.69,Denied,Theft of vehicle,batch_002,2026-08-05T00:00:00
CLM008041,POL04865,2026-04-25,16902.87,Pending,Vehicle collision,batch_002,2026-08-05T00:00:00
CLM008042,POL03184,2024-11-20,17495.15,Approved,Prescription claim,batch_002,2026-08-05T00:00:00
CLM008043,POL04348,2025-09-14,12024.84,Pending,Death benefit claim,batch_002,2026-08-05T00:00:00
CLM008044,POL01407,2025-11-06,23065.13,Pending,Death benefit claim,batch_002,2026-08-05T00:00:00
CLM008045,POL01245,2025-06-27,493.70,Pending,Surgery reimbursement,batch_002,2026-08-05T00:00:00
CLM008046,POL03197,2023-08-25,23847.53,Denied,Windshield damage,batch_002,2026-08-05T00:00:00
CLM008047,POL00953,2023-09-26,10370.16,Pending,Terminal illness claim,batch_002,2026-08-05T00:00:00
CLM008048,POL03239,2023-07-25,5487.47,Approved,Terminal illness claim,batch_002,2026-08-05T00:00:00
CLM008049,POL04168,2023-05-15,1904.26,Approved,Windshield damage,batch_002,2026-08-05T00:00:00
CLM008050,POL05100,2025-01-08,8054.93,Pending,Accidental death claim,batch_002,2026-08-05T00:00:00
CLM008051,POL04829,2023-10-26,14237.57,Denied,Hit and run,batch_002,2026-08-05T00:00:00
CLM008052,POL01863,2025-01-05,18064.95,Pending,Windshield damage,batch_002,2026-08-05T00:00:00
CLM008053,POL04929,2023-10-05,20781.40,Denied,Accidental death claim,batch_002,2026-08-05T00:00:00
CLM008054,POL02588,2023-05-03,1779.46,Pending,Death benefit claim,batch_002,2026-08-05T00:00:00
CLM008055,POL02088,2025-04-20,18023.31,Denied,Medical procedure,batch_002,2026-08-05T00:00:00
CLM008056,POL00603,2023-07-14,12039.16,Approved,Hit and run,batch_002,2026-08-05T00:00:00
CLM008057,POL03736,2024-01-30,395.05,Pending,Accidental death claim,batch_002,2026-08-05T00:00:00
CLM008058,POL03488,2023-06-23,24036.39,Denied,Accidental death claim,batch_002,2026-08-05T00:00:00
CLM008059,POL03794,2024-06-23,21584.85,Approved,Vehicle collision,batch_002,2026-08-05T00:00:00
CLM008060,POL01314,2026-05-11,9182.72,Pending,Theft of vehicle,batch_002,2026-08-05T00:00:00
CLM008061,POL01314,2026-06-01,5211.63,Approved,Vehicle collision,batch_002,2026-08-05T00:00:00
CLM008062,POL04449,2025-10-20,1169.73,Denied,Windshield damage,batch_002,2026-08-05T00:00:00
CLM008063,POL00263,2023-03-22,17515.69,Pending,Windshield damage,batch_002,2026-08-05T00:00:00
CLM008064,POL02071,2025-07-12,24856.23,Pending,Death benefit claim,batch_002,2026-08-05T00:00:00
CLM008065,POL04189,2026-06-18,11711.81,Approved,Water damage,batch_002,2026-08-05T00:00:00
CLM008066,POL00323,2025-11-10,22210.60,Pending,Fallen tree damage,batch_002,2026-08-05T00:00:00
CLM008067,POL04299,2024-03-18,5147.80,Approved,Accidental death claim,batch_002,2026-08-05T00:00:00
CLM008068,POL03616,2026-01-15,5815.24,Denied,Terminal illness claim,batch_002,2026-08-05T00:00:00
CLM008069,POL02381,2024-07-26,13664.74,Approved,Death benefit claim,batch_002,2026-08-05T00:00:00
CLM008070,POL00022,2023-11-19,11851.21,Approved,Water damage,batch_002,2026-08-05T00:00:00
CLM008071,POL05056,2023-09-26,11284.81,Approved,Accidental death claim,batch_002,2026-08-05T00:00:00
CLM008072,POL02417,2024-03-06,3529.40,Denied,Surgery reimbursement,batch_002,2026-08-05T00:00:00
CLM008073,POL00569,2025-08-28,10977.65,Pending,Death benefit claim,batch_002,2026-08-05T00:00:00
CLM008074,POL04015,2023-02-24,17484.86,Approved,Accidental death claim,batch_002,2026-08-05T00:00:00
CLM008075,POL03241,2026-05-11,8223.55,Approved,Accidental death claim,batch_002,2026-08-05T00:00:00
CLM008076,POL02681,2023-08-29,8901.71,Approved,Water damage,batch_002,2026-08-05T00:00:00
CLM008077,POL00151,2023-04-28,22136.55,Approved,Fallen tree damage,batch_002,2026-08-05T00:00:00
CLM008078,POL00941,2025-08-01,15499.24,Pending,Vandalism damage,batch_002,2026-08-05T00:00:00
CLM008079,POL02097,2026-03-17,17779.13,Approved,Terminal illness claim,batch_002,2026-08-05T00:00:00
CLM008080,POL01417,2023-10-10,5278.98,Approved,Water damage,batch_002,2026-08-05T00:00:00
CLM008081,POL01719,2024-08-10,10516.71,Denied,Emergency room visit,batch_002,2026-08-05T00:00:00
CLM008082,POL01057,2026-07-24,6091.62,Approved,Windshield damage,batch_002,2026-08-05T00:00:00
CLM008083,POL04334,2026-05-03,5849.75,Pending,Emergency room visit,batch_002,2026-08-05T00:00:00
CLM008084,POL02226,2024-02-18,17101.79,Pending,Theft of vehicle,batch_002,2026-08-05T00:00:00
CLM008085,POL01618,2023-08-22,24894.54,Denied,Fire damage,batch_002,2026-08-05T00:00:00
CLM008086,POL04705,2024-04-23,2956.73,Denied,Accidental death claim,batch_002,2026-08-05T00:00:00
CLM008087,POL01160,2026-04-08,21250.58,Pending,Medical procedure,batch_002,2026-08-05T00:00:00
CLM008088,POL04966,2023-10-16,2885.24,Denied,Accidental death claim,batch_002,2026-08-05T00:00:00
CLM008089,POL03248,2024-11-19,5605.73,Denied,Burglary,batch_002,2026-08-05T00:00:00
CLM008090,POL05016,2023-12-29,9699.12,Pending,Hit and run,batch_002,2026-08-05T00:00:00
CLM008091,POL02504,2023-07-28,6293.36,Approved,Roof damage from storm,batch_002,2026-08-05T00:00:00
CLM008092,POL03063,2025-07-08,7033.36,Denied,Vehicle collision,batch_002,2026-08-05T00:00:00
CLM008093,POL00155,2023-04-22,2579.80,Denied,Roof damage from storm,batch_002,2026-08-05T00:00:00
CLM008094,POL04754,2026-03-06,11661.26,Approved,Hospital stay,batch_002,2026-08-05T00:00:00
CLM008095,POL02355,2024-04-21,7324.73,Pending,Surgery reimbursement,batch_002,2026-08-05T00:00:00
CLM008096,POL04525,2026-02-03,783.99,Denied,Water damage,batch_002,2026-08-05T00:00:00
CLM008097,POL04013,2023-11-07,10239.70,Approved,Hospital stay,batch_002,2026-08-05T00:00:00
CLM008098,POL03383,2024-01-12,20770.38,Approved,Fallen tree damage,batch_002,2026-08-05T00:00:00
CLM008099,POL00030,2023-03-02,3326.89,Approved,Medical procedure,batch_002,2026-08-05T00:00:00
CLM008100,POL02939,2024-01-24,251.17,Approved,Hospital stay,batch_002,2026-08-05T00:00:00
CLM008101,POL03342,2023-02-23,14371.33,Pending,Hit and run,batch_002,2026-08-05T00:00:00
CLM008102,POL00809,2025-09-10,18297.12,Approved,Death benefit claim,batch_002,2026-08-05T00:00:00
CLM008103,POL02703,2026-02-09,20927.79,Pending,Surgery reimbursement,batch_002,2026-08-05T00:00:00
CLM008104,POL03052,2026-03-13,4078.95,Approved,Windshield damage,batch_002,2026-08-05T00:00:00
CLM008105,POL01091,2024-07-07,16550.41,Pending,Medical procedure,batch_002,2026-08-05T00:00:00
CLM008106,POL02658,2023-11-06,12630.04,Pending,Death benefit claim,batch_002,2026-08-05T00:00:00
CLM008107,POL03736,2023-02-15,11181.84,Denied,Death benefit claim,batch_002,2026-08-05T00:00:00
CLM008108,POL02866,2024-06-09,23038.72,Pending,Vehicle collision,batch_002,2026-08-05T00:00:00
CLM008109,POL02508,2025-05-23,12473.91,Denied,Death benefit claim,batch_002,2026-08-05T00:00:00
CLM008110,POL02785,2025-01-05,18679.19,Pending,Fire damage,batch_002,2026-08-05T00:00:00
CLM008111,POL04881,2026-06-18,9166.90,Approved,Water damage,batch_002,2026-08-05T00:00:00
CLM008112,POL00949,2025-04-15,22874.42,Approved,Roof damage from storm,batch_002,2026-08-05T00:00:00
CLM008113,POL02617,2024-12-15,12712.90,Denied,Death benefit claim,batch_002,2026-08-05T00:00:00
CLM008114,POL03793,2024-02-03,11188.50,Pending,Hospital stay,batch_002,2026-08-05T00:00:00
CLM008115,POL04410,2026-06-27,4511.49,Approved,Death benefit claim,batch_002,2026-08-05T00:00:00
CLM008116,POL00676,2026-01-10,24581.03,Denied,Accidental death claim,batch_002,2026-08-05T00:00:00
CLM008117,POL04814,2025-11-25,565.16,Approved,Water damage,batch_002,2026-08-05T00:00:00
CLM008118,POL02087,2024-02-29,22721.05,Denied,Fallen tree damage,batch_002,2026-08-05T00:00:00
CLM008119,POL04158,2024-12-11,274.13,Pending,Burglary,batch_002,2026-08-05T00:00:00
CLM008120,POL00965,2024-06-26,20935.57,Denied,Medical procedure,batch_002,2026-08-05T00:00:00
CLM008121,POL02536,2023-10-09,20687.75,Approved,Death benefit claim,batch_002,2026-08-05T00:00:00
CLM008122,POL04991,2026-02-06,24792.19,Approved,Roof damage from storm,batch_002,2026-08-05T00:00:00
CLM008123,POL02691,2024-04-25,23994.64,Denied,Theft of vehicle,batch_002,2026-08-05T00:00:00
CLM008124,POL04885,2025-01-02,21994.11,Approved,Surgery reimbursement,batch_002,2026-08-05T00:00:00
CLM008125,POL02889,2023-11-06,14131.92,Denied,Roof damage from storm,batch_002,2026-08-05T00:00:00
CLM008126,POL03645,2024-02-03,12448.54,Pending,Medical procedure,batch_002,2026-08-05T00:00:00
CLM008127,POL00877,2024-09-28,17047.42,Denied,Hospital stay,batch_002,2026-08-05T00:00:00
CLM008128,POL04492,2024-03-06,5665.14,Pending,Surgery reimbursement,batch_002,2026-08-05T00:00:00
CLM008129,POL02715,2025-05-05,11746.62,Approved,Terminal illness claim,batch_002,2026-08-05T00:00:00
CLM008130,POL02049,2024-04-17,8195.95,Pending,Vehicle collision,batch_002,2026-08-05T00:00:00
CLM008131,POL00719,2026-07-16,24933.28,Approved,Vandalism damage,batch_002,2026-08-05T00:00:00
CLM008132,POL04670,2025-02-24,24474.76,Denied,Hospital stay,batch_002,2026-08-05T00:00:00
CLM008133,POL04674,2025-12-06,11672.39,Approved,Death benefit claim,batch_002,2026-08-05T00:00:00
CLM008134,POL02856,2023-02-12,23216.33,Approved,Windshield damage,batch_002,2026-08-05T00:00:00
CLM008135,POL00953,2024-04-12,19437.03,Approved,Terminal illness claim,batch_002,2026-08-05T00:00:00
CLM008136,POL04274,2025-06-11,14918.31,Denied,Vehicle collision,batch_002,2026-08-05T00:00:00
CLM008137,POL00064,2024-08-12,22893.79,Approved,Surgery reimbursement,batch_002,2026-08-05T00:00:00
CLM008138,POL03757,2026-01-20,10872.31,Pending,Vehicle collision,batch_002,2026-08-05T00:00:00
CLM008139,POL01065,2023-10-02,16823.31,Pending,Accidental death claim,batch_002,2026-08-05T00:00:00
CLM008140,POL04229,2024-02-23,14709.12,Pending,Emergency room visit,batch_002,2026-08-05T00:00:00
CLM008141,POL00058,2024-01-02,17202.79,Denied,Terminal illness claim,batch_002,2026-08-05T00:00:00
CLM008142,POL03199,2026-04-08,22572.35,Pending,Water damage,batch_002,2026-08-05T00:00:00
CLM008143,POL02019,2026-03-08,18290.01,Pending,Fallen tree damage,batch_002,2026-08-05T00:00:00
CLM008144,POL03926,2025-03-06,14475.17,Pending,Windshield damage,batch_002,2026-08-05T00:00:00
CLM008145,POL03822,2024-04-01,2717.80,Denied,Accidental death claim,batch_002,2026-08-05T00:00:00
CLM008146,POL03228,2023-08-24,23382.53,Approved,Fire damage,batch_002,2026-08-05T00:00:00
CLM008147,POL04267,2025-08-25,16951.30,Pending,Hospital stay,batch_002,2026-08-05T00:00:00
CLM008148,POL04253,2023-02-07,8883.87,Approved,Vandalism damage,batch_002,2026-08-05T00:00:00
CLM008149,POL02995,2023-02-16,24084.57,Pending,Accidental death claim,batch_002,2026-08-05T00:00:00
CLM008150,POL04196,2023-04-20,12861.99,Approved,Vandalism damage,batch_002,2026-08-05T00:00:00
CLM008151,POL02116,2023-12-03,19420.96,Pending,Burglary,batch_002,2026-08-05T00:00:00
CLM008152,POL03244,2023-08-09,17447.25,Approved,Hospital stay,batch_002,2026-08-05T00:00:00
CLM008153,POL00071,2023-08-11,16161.74,Denied,Fire damage,batch_002,2026-08-05T00:00:00
CLM008154,POL04067,2024-05-04,14725.90,Pending,Vandalism damage,batch_002,2026-08-05T00:00:00
CLM008155,POL05012,2023-12-16,21256.37,Pending,Accidental death claim,batch_002,2026-08-05T00:00:00
CLM008156,POL02435,2026-05-08,19567.66,Denied,Burglary,batch_002,2026-08-05T00:00:00
CLM008157,POL02070,2026-02-07,21751.75,Denied,Roof damage from storm,batch_002,2026-08-05T00:00:00
CLM008158,POL00904,2024-10-13,21264.98,Approved,Terminal illness claim,batch_002,2026-08-05T00:00:00
CLM008159,POL03302,2025-05-07,14580.11,Approved,Accidental death claim,batch_002,2026-08-05T00:00:00
CLM008160,POL03491,2026-07-12,3472.40,Pending,Theft of vehicle,batch_002,2026-08-05T00:00:00
CLM008161,POL02334,2025-08-08,16389.38,Denied,Burglary,batch_002,2026-08-05T00:00:00
CLM008162,POL02906,2023-03-07,2817.22,Denied,Medical procedure,batch_002,2026-08-05T00:00:00
CLM008163,POL02123,2026-07-10,6312.19,Pending,Hospital stay,batch_002,2026-08-05T00:00:00
CLM008164,POL01715,2024-02-13,23030.45,Pending,Theft of vehicle,batch_002,2026-08-05T00:00:00
CLM008165,POL04651,2024-06-15,18545.23,Denied,Fallen tree damage,batch_002,2026-08-05T00:00:00
CLM008166,POL04689,2023-04-12,9160.47,Denied,Burglary,batch_002,2026-08-05T00:00:00
CLM008167,POL04157,2024-03-09,18932.56,Pending,Terminal illness claim,batch_002,2026-08-05T00:00:00
CLM008168,POL02703,2026-04-19,10474.33,Pending,Medical procedure,batch_002,2026-08-05T00:00:00
CLM008169,POL03100,2024-09-23,11976.09,Denied,Fire damage,batch_002,2026-08-05T00:00:00
CLM008170,POL02512,2025-10-20,16962.04,Denied,Windshield damage,batch_002,2026-08-05T00:00:00
CLM008171,POL00466,2025-06-29,24902.36,Pending,Water damage,batch_002,2026-08-05T00:00:00
CLM008172,POL03818,2025-05-01,11695.72,Denied,Medical procedure,batch_002,2026-08-05T00:00:00
CLM008173,POL01584,2024-08-05,7975.94,Approved,Vehicle collision,batch_002,2026-08-05T00:00:00
CLM008174,POL04030,2023-03-22,13411.58,Denied,Fallen tree damage,batch_002,2026-08-05T00:00:00
CLM008175,POL01284,2024-04-27,3800.44,Approved,Hospital stay,batch_002,2026-08-05T00:00:00
CLM008176,POL02635,2026-03-05,7134.78,Approved,Fire damage,batch_002,2026-08-05T00:00:00
CLM008177,POL03349,2026-07-09,14582.91,Pending,Theft of vehicle,batch_002,2026-08-05T00:00:00
CLM008178,POL01065,2023-09-27,23852.99,Denied,Accidental death claim,batch_002,2026-08-05T00:00:00
CLM008179,POL00355,2026-02-11,18228.33,Approved,Medical procedure,batch_002,2026-08-05T00:00:00
CLM008180,POL01133,2024-05-05,23249.45,Pending,Hit and run,batch_002,2026-08-05T00:00:00
CLM008181,POL02581,2025-09-14,4969.63,Denied,Windshield damage,batch_002,2026-08-05T00:00:00
CLM008182,POL02569,2026-03-07,17389.46,Pending,Surgery reimbursement,batch_002,2026-08-05T00:00:00
CLM008183,POL00974,2023-12-14,7190.11,Denied,Emergency room visit,batch_002,2026-08-05T00:00:00
CLM008184,POL02151,2026-03-31,14896.46,Approved,Death benefit claim,batch_002,2026-08-05T00:00:00
CLM008185,POL01145,2024-11-09,24217.61,Approved,Terminal illness claim,batch_002,2026-08-05T00:00:00
CLM008186,POL03950,2025-01-21,12233.74,Denied,Prescription claim,batch_002,2026-08-05T00:00:00
CLM008187,POL05017,2025-05-11,8310.51,Approved,Vandalism damage,batch_002,2026-08-05T00:00:00
CLM008188,POL01991,2023-08-07,17787.99,Denied,Theft of vehicle,batch_002,2026-08-05T00:00:00
CLM008189,POL02824,2025-12-13,17402.03,Approved,Death benefit claim,batch_002,2026-08-05T00:00:00
CLM008190,POL00302,2024-07-31,1119.77,Approved,Hit and run,batch_002,2026-08-05T00:00:00
CLM008191,POL02061,2024-05-24,1933.71,Denied,Roof damage from storm,batch_002,2026-08-05T00:00:00
CLM008192,POL02175,2024-01-29,23431.74,Denied,Fallen tree damage,batch_002,2026-08-05T00:00:00
CLM008193,POL02246,2023-04-01,19999.97,Approved,Death benefit claim,batch_002,2026-08-05T00:00:00
CLM008194,POL00883,2023-03-11,14136.59,Pending,Accidental death claim,batch_002,2026-08-05T00:00:00
CLM008195,POL00764,2025-10-31,23918.14,Approved,Hit and run,batch_002,2026-08-05T00:00:00
CLM008196,POL00117,2023-12-26,21084.20,Denied,Death benefit claim,batch_002,2026-08-05T00:00:00
CLM008197,POL03585,2026-03-18,18400.08,Approved,Emergency room visit,batch_002,2026-08-05T00:00:00
CLM008198,POL01384,2025-02-12,21745.66,Pending,Emergency room visit,batch_002,2026-08-05T00:00:00
CLM008199,POL00217,2025-11-15,9180.48,Denied,Roof damage from storm,batch_002,2026-08-05T00:00:00
CLM008200,POL03435,2025-09-26,13980.69,Denied,Fire damage,batch_002,2026-08-05T00:00:00
CLM008201,POL00036,2024-07-05,23426.57,Denied,Theft of vehicle,batch_002,2026-08-05T00:00:00
CLM008202,POL02653,2025-07-21,20300.84,Denied,Accidental death claim,batch_002,2026-08-05T00:00:00
CLM008203,POL02728,2023-07-17,3239.12,Denied,Death benefit claim,batch_002,2026-08-05T00:00:00
CLM008204,POL02727,2026-03-30,10774.73,Denied,Hit and run,batch_002,2026-08-05T00:00:00
CLM008205,POL03992,2026-05-20,19227.19,Pending,Accidental death claim,batch_002,2026-08-05T00:00:00
CLM008206,POL02553,2024-06-18,23081.01,Approved,Death benefit claim,batch_002,2026-08-05T00:00:00
CLM008207,POL01122,2024-10-02,12255.15,Approved,Fallen tree damage,batch_002,2026-08-05T00:00:00
CLM008208,POL04921,2023-10-21,1636.74,Pending,Burglary,batch_002,2026-08-05T00:00:00
CLM008209,POL00290,2023-07-23,13036.76,Pending,Windshield damage,batch_002,2026-08-05T00:00:00
CLM008210,POL03280,2024-05-26,14182.57,Pending,Windshield damage,batch_002,2026-08-05T00:00:00
CLM008211,POL03475,2024-01-22,22255.82,Pending,Water damage,batch_002,2026-08-05T00:00:00
CLM008212,POL01506,2024-03-18,23678.96,Approved,Emergency room visit,batch_002,2026-08-05T00:00:00
CLM008213,POL00509,2026-06-29,14149.42,Denied,Terminal illness claim,batch_002,2026-08-05T00:00:00
CLM008214,POL00192,2025-08-05,10070.24,Denied,Vandalism damage,batch_002,2026-08-05T00:00:00
CLM008215,POL00305,2025-09-10,10848.48,Denied,Death benefit claim,batch_002,2026-08-05T00:00:00
CLM008216,POL00550,2024-04-29,23909.02,Pending,Death benefit claim,batch_002,2026-08-05T00:00:00
CLM008217,POL01415,2024-04-04,1062.95,Approved,Vandalism damage,batch_002,2026-08-05T00:00:00
CLM008218,POL01711,2026-06-06,6396.00,Pending,Death benefit claim,batch_002,2026-08-05T00:00:00
CLM008219,POL03745,2023-10-05,10966.95,Denied,Fire damage,batch_002,2026-08-05T00:00:00
CLM008220,POL00939,2023-04-24,4639.81,Approved,Fallen tree damage,batch_002,2026-08-05T00:00:00
CLM008221,POL01587,2023-10-22,17178.09,Pending,Fire damage,batch_002,2026-08-05T00:00:00
CLM008222,POL04819,2026-04-27,18393.82,Approved,Fallen tree damage,batch_002,2026-08-05T00:00:00
CLM008223,POL01291,2025-02-15,14491.99,Denied,Fallen tree damage,batch_002,2026-08-05T00:00:00
CLM008224,POL01202,2024-10-15,2900.63,Denied,Fire damage,batch_002,2026-08-05T00:00:00
CLM008225,POL00204,2023-03-30,2217.49,Approved,Prescription claim,batch_002,2026-08-05T00:00:00
CLM008226,POL00346,2024-06-20,21660.71,Pending,Emergency room visit,batch_002,2026-08-05T00:00:00
CLM008227,POL01191,2025-06-05,12821.61,Pending,Terminal illness claim,batch_002,2026-08-05T00:00:00
CLM008228,POL03642,2023-05-20,4627.59,Approved,Terminal illness claim,batch_002,2026-08-05T00:00:00
CLM008229,POL02344,2024-08-24,15549.02,Denied,Terminal illness claim,batch_002,2026-08-05T00:00:00
CLM008230,POL04436,2024-12-31,13432.65,Denied,Windshield damage,batch_002,2026-08-05T00:00:00
CLM008231,POL04486,2023-06-23,1647.27,Approved,Death benefit claim,batch_002,2026-08-05T00:00:00
CLM008232,POL01301,2026-03-15,17354.94,Pending,Vehicle collision,batch_002,2026-08-05T00:00:00
CLM008233,POL00649,2023-06-18,10592.57,Pending,Fallen tree damage,batch_002,2026-08-05T00:00:00
CLM008234,POL00435,2025-07-03,22548.27,Denied,Terminal illness claim,batch_002,2026-08-05T00:00:00
CLM008235,POL03434,2023-10-06,9205.30,Pending,Roof damage from storm,batch_002,2026-08-05T00:00:00
CLM008236,POL01126,2024-01-09,18542.23,Denied,Hit and run,batch_002,2026-08-05T00:00:00
CLM008237,POL03346,2023-07-27,21131.60,Denied,Vehicle collision,batch_002,2026-08-05T00:00:00
CLM008238,POL03495,2023-10-20,22164.30,Denied,Hit and run,batch_002,2026-08-05T00:00:00
CLM008239,POL01275,2025-11-11,17399.88,Denied,Terminal illness claim,batch_002,2026-08-05T00:00:00
CLM008240,POL01450,2024-04-29,9108.50,Approved,Prescription claim,batch_002,2026-08-05T00:00:00
CLM008241,POL04507,2024-04-01,11697.83,Denied,Burglary,batch_002,2026-08-05T00:00:00
CLM008242,POL04054,2023-03-12,22662.89,Denied,Vehicle collision,batch_002,2026-08-05T00:00:00
CLM008243,POL03617,2023-07-30,20280.54,Pending,Accidental death claim,batch_002,2026-08-05T00:00:00
CLM008244,POL02234,2023-09-14,10472.70,Denied,Hit and run,batch_002,2026-08-05T00:00:00
CLM008245,POL03754,2025-08-22,19408.36,Approved,Terminal illness claim,batch_002,2026-08-05T00:00:00
CLM008246,POL00708,2025-10-07,3642.75,Pending,Accidental death claim,batch_002,2026-08-05T00:00:00
CLM008247,POL04098,2024-01-27,15205.93,Approved,Hospital stay,batch_002,2026-08-05T00:00:00
CLM008248,POL02510,2023-11-18,3961.07,Pending,Water damage,batch_002,2026-08-05T00:00:00
CLM008249,POL04905,2024-07-30,3494.64,Approved,Terminal illness claim,batch_002,2026-08-05T00:00:00
CLM008250,POL00584,2025-06-21,17715.35,Denied,Roof damage from storm,batch_002,2026-08-05T00:00:00
CLM008251,POL00980,2026-02-05,10994.92,Approved,Theft of vehicle,batch_002,2026-08-05T00:00:00
CLM008252,POL01605,2026-01-16,21655.60,Approved,Hospital stay,batch_002,2026-08-05T00:00:00
CLM008253,POL03476,2024-12-18,928.56,Denied,Hit and run,batch_002,2026-08-05T00:00:00
CLM008254,POL04447,2025-05-11,12931.25,Approved,Death benefit claim,batch_002,2026-08-05T00:00:00
CLM008255,POL03289,2023-04-25,7709.80,Denied,Hospital stay,batch_002,2026-08-05T00:00:00
CLM008256,POL03013,2023-02-18,1696.19,Denied,Fallen tree damage,batch_002,2026-08-05T00:00:00
CLM008257,POL04291,2024-06-03,4853.61,Approved,Fire damage,batch_002,2026-08-05T00:00:00
CLM008258,POL02151,2026-06-16,3425.05,Pending,Terminal illness claim,batch_002,2026-08-05T00:00:00
CLM008259,POL01952,2024-12-17,24576.24,Pending,Theft of vehicle,batch_002,2026-08-05T00:00:00
CLM008260,POL00682,2024-07-22,20977.53,Approved,Water damage,batch_002,2026-08-05T00:00:00
CLM008261,POL04726,2023-02-26,2231.44,Pending,Fallen tree damage,batch_002,2026-08-05T00:00:00
CLM008262,POL02144,2024-01-18,13948.50,Pending,Prescription claim,batch_002,2026-08-05T00:00:00
CLM008263,POL00023,2024-12-18,23280.95,Approved,Terminal illness claim,batch_002,2026-08-05T00:00:00
CLM008264,POL00010,2024-07-18,17334.27,Pending,Burglary,batch_002,2026-08-05T00:00:00
CLM008265,POL03981,2023-12-30,21818.34,Approved,Surgery reimbursement,batch_002,2026-08-05T00:00:00
CLM008266,POL01398,2024-08-02,1081.30,Denied,Vehicle collision,batch_002,2026-08-05T00:00:00
CLM008267,POL00450,2025-05-01,11835.26,Denied,Water damage,batch_002,2026-08-05T00:00:00
CLM008268,POL02335,2024-06-05,5729.61,Denied,Vandalism damage,batch_002,2026-08-05T00:00:00
CLM008269,POL04744,2025-03-05,9387.45,Denied,Vandalism damage,batch_002,2026-08-05T00:00:00
CLM008270,POL03108,2024-07-07,11379.99,Approved,Theft of vehicle,batch_002,2026-08-05T00:00:00
CLM008271,POL03378,2023-07-09,16775.30,Denied,Vehicle collision,batch_002,2026-08-05T00:00:00
CLM008272,POL00751,2023-11-22,971.20,Pending,Water damage,batch_002,2026-08-05T00:00:00
CLM008273,POL00420,2025-07-31,16939.51,Approved,Death benefit claim,batch_002,2026-08-05T00:00:00
CLM008274,POL04067,2026-01-24,13926.16,Denied,Vehicle collision,batch_002,2026-08-05T00:00:00
CLM008275,POL01447,2025-08-21,394.33,Approved,Fire damage,batch_002,2026-08-05T00:00:00
CLM008276,POL02851,2023-10-23,16661.58,Pending,Prescription claim,batch_002,2026-08-05T00:00:00
CLM008277,POL01340,2025-06-07,17183.33,Pending,Emergency room visit,batch_002,2026-08-05T00:00:00
CLM008278,POL05061,2024-03-12,4473.07,Approved,Medical procedure,batch_002,2026-08-05T00:00:00
