claim_id,policy_id,claim_date,claim_amount,claim_status,claim_reason,batch_id,load_timestamp
CLM004329,POL04948,2025-06-21,12434.41,Denied,Death benefit claim,batch_001,2026-07-31T00:00:00
CLM004330,POL01479,2025-06-22,10504.97,Approved,Roof damage from storm,batch_001,2026-07-31T00:00:00
CLM004331,POL02810,2025-06-22,20025.19,Denied,Terminal illness claim,batch_001,2026-07-31T00:00:00
CLM004332,POL00023,2025-06-22,2704.47,Pending,Death benefit claim,batch_001,2026-07-31T00:00:00
CLM004333,POL01730,2025-06-22,3780.37,Pending,Accidental death claim,batch_001,2026-07-31T00:00:00
CLM004334,POL04137,2025-06-22,6908.81,Denied,Fallen tree damage,batch_001,2026-07-31T00:00:00
CLM004335,POL04838,2025-06-22,15350.35,Pending,Emergency room visit,batch_001,2026-07-31T00:00:00
CLM004336,POL03564,2025-06-22,19265.82,Pending,Death benefit claim,batch_001,2026-07-31T00:00:00
CLM004337,POL03727,2025-06-22,24107.15,Pending,Accidental death claim,batch_001,2026-07-31T00:00:00
CLM004338,POL02378,2025-06-22,13515.93,Denied,Death benefit claim,batch_001,2026-07-31T00:00:00
CLM004339,POL02331,2025-06-22,8381.87,Denied,Vandalism damage,batch_001,2026-07-31T00:00:00
CLM004340,POL00515,2025-06-23,11915.49,Denied,Burglary,batch_001,2026-07-31T00:00:00
CLM004341,POL04987,2025-06-23,14340.25,Denied,Fallen tree damage,batch_001,2026-07-31T00:00:00
CLM004342,POL01826,2025-06-23,11286.86,Denied,Medical procedure,batch_001,2026-07-31T00:00:00
CLM004343,POL01880,2025-06-23,16743.96,Pending,Roof damage from storm,batch_001,2026-07-31T00:00:00
CLM004344,POL03235,2025-06-23,6707.61,Pending,Windshield damage,batch_001,2026-07-31T00:00:00
CLM004345,POL00333,2025-06-23,5622.84,Denied,Windshield damage,batch_001,2026-07-31T00:00:00
CLM004346,POL03253,2025-06-23,156.04,Approved,Medical procedure,batch_001,2026-07-31T00:00:00
CLM004347,POL02242,2025-06-23,13427.92,Pending,Hit and run,batch_001,2026-07-31T00:00:00
CLM004348,POL00134,2025-06-24,12593.62,Pending,Accidental death claim,batch_001,2026-07-31T00:00:00
CLM004349,POL02509,2025-06-24,19245.63,Pending,Vehicle collision,batch_001,2026-07-31T00:00:00
CLM004350,POL04069,2025-06-24,24722.82,Approved,Fallen tree damage,batch_001,2026-07-31T00:00:00
CLM004351,POL04525,2025-06-25,7260.17,Approved,Fire damage,batch_001,2026-07-31T00:00:00
CLM004352,POL03187,2025-06-26,14062.79,Denied,Death benefit claim,batch_001,2026-07-31T00:00:00
CLM004353,POL04466,2025-06-26,16436.95,Approved,Hit and run,batch_001,2026-07-31T00:00:00
CLM004354,POL00653,2025-06-26,8286.49,Approved,Terminal illness claim,batch_001,2026-07-31T00:00:00
CLM004355,POL00170,2025-06-26,2576.55,Pending,Theft of vehicle,batch_001,2026-07-31T00:00:00
CLM004356,POL01385,2025-06-26,16470.68,Pending,Surgery reimbursement,batch_001,2026-07-31T00:00:00
CLM004357,POL03405,2025-06-26,4130.35,Denied,Death benefit claim,batch_001,2026-07-31T00:00:00
CLM004358,POL01343,2025-06-27,9099.60,Denied,Surgery reimbursement,batch_001,2026-07-31T00:00:00
CLM004359,POL04443,2025-06-27,17319.78,Pending,Medical procedure,batch_001,2026-07-31T00:00:00
CLM004360,POL00625,2025-06-27,24572.06,Approved,Medical procedure,batch_001,2026-07-31T00:00:00
CLM004361,POL01963,2025-06-27,1742.96,Denied,Death benefit claim,batch_001,2026-07-31T00:00:00
CLM004362,POL00929,2025-06-27,19146.02,Denied,Water damage,batch_001,2026-07-31T00:00:00
CLM004363,POL04100,2025-06-27,19173.39,Pending,Hit and run,batch_001,2026-07-31T00:00:00
CLM004364,POL04185,2025-06-27,3140.23,Pending,Hospital stay,batch_001,2026-07-31T00:00:00
CLM004365,POL02280,2025-06-27,19658.88,Denied,Medical procedure,batch_001,2026-07-31T00:00:00
CLM004366,POL02894,2025-06-27,4492.32,Approved,Accidental death claim,batch_001,2026-07-31T00:00:00
CLM004367,POL02051,2025-06-27,18160.35,Pending,Water damage,batch_001,2026-07-31T00:00:00
CLM004368,POL00520,2025-06-28,4141.07,Denied,Death benefit claim,batch_001,2026-07-31T00:00:00
CLM004369,POL04277,2025-06-28,20398.93,Pending,Emergency room visit,batch_001,2026-07-31T00:00:00
CLM004370,POL03922,2025-06-28,24778.73,Pending,Theft of vehicle,batch_001,2026-07-31T00:00:00
CLM004371,POL00245,2025-06-28,8570.50,Denied,Terminal illness claim,batch_001,2026-07-31T00:00:00
CLM004372,POL00849,2025-06-28,20201.15,Denied,Death benefit claim,batch_001,2026-07-31T00:00:00
CLM004373,POL01373,2025-06-28,4834.58,Pending,Burglary,batch_001,2026-07-31T00:00:00
CLM004374,POL04804,2025-06-28,18718.59,Approved,Fire damage,batch_001,2026-07-31T00:00:00
CLM004375,POL04050,2025-06-28,13980.70,Denied,Terminal illness claim,batch_001,2026-07-31T00:00:00
CLM004376,POL02640,2025-06-28,16098.93,Approved,Death benefit claim,batch_001,2026-07-31T00:00:00
CLM004377,POL00299,2025-06-28,11377.44,Approved,Accidental death claim,batch_001,2026-07-31T00:00:00
CLM004378,POL02912,2025-06-29,526.32,Pending,Theft of vehicle,batch_001,2026-07-31T00:00:00
CLM004379,POL02775,2025-06-29,10446.79,Approved,Surgery reimbursement,batch_001,2026-07-31T00:00:00
CLM004380,POL03797,2025-06-29,2222.11,Approved,Hospital stay,batch_001,2026-07-31T00:00:00
CLM004381,POL04265,2025-06-29,14079.17,Approved,Vandalism damage,batch_001,2026-07-31T00:00:00
CLM004382,POL01113,2025-06-29,11888.40,Pending,Fallen tree damage,batch_001,2026-07-31T00:00:00
CLM004383,POL02792,2025-06-29,3081.85,Approved,Roof damage from storm,batch_001,2026-07-31T00:00:00
CLM004384,POL02016,2025-06-29,7870.25,Denied,Surgery reimbursement,batch_001,2026-07-31T00:00:00
CLM004385,POL00319,2025-06-29,21480.56,Approved,Theft of vehicle,batch_001,2026-07-31T00:00:00
CLM004386,POL01122,2025-06-29,17428.08,Denied,Fire damage,batch_001,2026-07-31T00:00:00
CLM004387,POL02300,2025-06-29,8564.54,Denied,Water damage,batch_001,2026-07-31T00:00:00
CLM004388,POL04350,2025-06-30,9158.25,Denied,Theft of vehicle,batch_001,2026-07-31T00:00:00
CLM004389,POL02457,2025-06-30,10231.08,Approved,Terminal illness claim,batch_001,2026-07-31T00:00:00
CLM004390,POL02685,2025-06-30,4700.93,Approved,Emergency room visit,batch_001,2026-07-31T00:00:00
CLM004391,POL04301,2025-06-30,15112.37,Approved,Roof damage from storm,batch_001,2026-07-31T00:00:00
CLM004392,POL00929,2025-06-30,2469.42,Denied,Roof damage from storm,batch_001,2026-07-31T00:00:00
CLM004393,POL02608,2025-06-30,22221.37,Approved,Accidental death claim,batch_001,2026-07-31T00:00:00
CLM004394,POL01740,2025-06-30,14597.48,Approved,Emergency room visit,batch_001,2026-07-31T00:00:00
CLM004395,POL00403,2025-07-01,6985.22,Pending,Accidental death claim,batch_001,2026-07-31T00:00:00
CLM004396,POL00653,2025-07-01,20308.27,Pending,Accidental death claim,batch_001,2026-07-31T00:00:00
CLM004397,POL04474,2025-07-01,7500.44,Pending,Surgery reimbursement,batch_001,2026-07-31T00:00:00
CLM004398,POL00823,2025-07-01,22393.61,Approved,Roof damage from storm,batch_001,2026-07-31T00:00:00
CLM004399,POL03443,2025-07-01,2414.89,Denied,Surgery reimbursement,batch_001,2026-07-31T00:00:00
CLM004400,POL00427,2025-07-02,3508.60,Approved,Accidental death claim,batch_001,2026-07-31T00:00:00
CLM004401,POL00033,2025-07-02,2760.03,Denied,Medical procedure,batch_001,2026-07-31T00:00:00
CLM004402,POL03844,2025-07-02,20256.56,Denied,Fallen tree damage,batch_001,2026-07-31T00:00:00
CLM004403,POL00876,2025-07-02,6680.63,Pending,Accidental death claim,batch_001,2026-07-31T00:00:00
CLM004404,POL02029,2025-07-02,2142.02,Approved,Windshield damage,batch_001,2026-07-31T00:00:00
CLM004405,POL04662,2025-07-02,17547.37,Approved,Vehicle collision,batch_001,2026-07-31T00:00:00
CLM004406,POL03853,2025-07-02,5538.61,Pending,Fire damage,batch_001,2026-07-31T00:00:00
CLM004407,POL01388,2025-07-02,18472.76,Pending,Fallen tree damage,batch_001,2026-07-31T00:00:00
CLM004408,POL01955,2025-07-02,24742.21,Approved,Hospital stay,batch_001,2026-07-31T00:00:00
CLM004409,POL02239,2025-07-02,14459.60,Pending,Emergency room visit,batch_001,2026-07-31T00:00:00
CLM004410,POL04036,2025-07-03,13734.34,Approved,Burglary,batch_001,2026-07-31T00:00:00
CLM004411,POL01729,2025-07-03,15370.12,Denied,Fire damage,batch_001,2026-07-31T00:00:00
CLM004412,POL04324,2025-07-03,7388.39,Approved,Burglary,batch_001,2026-07-31T00:00:00
CLM004413,POL04840,2025-07-03,10347.42,Pending,Terminal illness claim,batch_001,2026-07-31T00:00:00
CLM004414,POL02207,2025-07-04,6300.86,Approved,Burglary,batch_001,2026-07-31T00:00:00
CLM004415,POL02089,2025-07-04,16243.61,Denied,Death benefit claim,batch_001,2026-07-31T00:00:00
CLM004416,POL00939,2025-07-04,10198.07,Approved,Roof damage from storm,batch_001,2026-07-31T00:00:00
CLM004417,POL01051,2025-07-04,14457.74,Pending,Hospital stay,batch_001,2026-07-31T00:00:00
CLM004418,POL00983,2025-07-04,24182.64,Approved,Death benefit claim,batch_001,2026-07-31T00:00:00
CLM004419,POL00330,2025-07-04,5848.31,Approved,Water damage,batch_001,2026-07-31T00:00:00
CLM004420,POL00592,2025-07-04,17133.30,Approved,Death benefit claim,batch_001,2026-07-31T00:00:00
CLM004421,POL02266,2025-07-04,23989.06,Pending,Death benefit claim,batch_001,2026-07-31T00:00:00
CLM004422,POL01722,2025-07-04,17959.19,Pending,Water damage,batch_001,2026-07-31T00:00:00
CLM004423,POL03387,2025-07-04,2763.15,Approved,Hit and run,batch_001,2026-07-31T00:00:00
CLM004424,POL01183,2025-07-04,3759.99,Pending,Medical procedure,batch_001,2026-07-31T00:00:00
CLM004425,POL03021,2025-07-04,8195.28,Denied,Burglary,batch_001,2026-07-31T00:00:00
CLM004426,POL04251,2025-07-05,17039.83,Denied,Accidental death claim,batch_001,2026-07-31T00:00:00
CLM004427,POL01652,2025-07-05,21458.13,Approved,Fire damage,batch_001,2026-07-31T00:00:00
CLM004428,POL03189,2025-07-05,8894.14,Pending,Emergency room visit,batch_001,2026-07-31T00:00:00
CLM004429,POL04014,2025-07-05,12273.95,Denied,Prescription claim,batch_001,2026-07-31T00:00:00
CLM004430,POL00401,2025-07-06,6377.57,Denied,Terminal illness claim,batch_001,2026-07-31T00:00:00
CLM004431,POL01300,2025-07-06,1628.97,Approved,Prescription claim,batch_001,2026-07-31T00:00:00
CLM004432,POL04295,2025-07-06,7297.92,Denied,Death benefit claim,batch_001,2026-07-31T00:00:00
CLM004433,POL02353,2025-07-06,3603.38,Denied,Emergency room visit,batch_001,2026-07-31T00:00:00
CLM004434,POL03492,2025-07-06,19249.43,Denied,Accidental death claim,batch_001,2026-07-31T00:00:00
CLM004435,POL00535,2025-07-06,14703.46,Denied,Surgery reimbursement,batch_001,2026-07-31T00:00:00
CLM004436,POL01838,2025-07-06,11288.64,Pending,Terminal illness claim,batch_001,2026-07-31T00:00:00
CLM004437,POL03907,2025-07-06,24091.35,Denied,Windshield damage,batch_001,2026-07-31T00:00:00
CLM004438,POL03936,2025-07-06,5592.08,Approved,Water damage,batch_001,2026-07-31T00:00:00
CLM004439,POL01921,2025-07-06,16165.99,Denied,Emergency room visit,batch_001,2026-07-31T00:00:00
CLM004440,POL04520,2025-07-07,12791.47,Approved,Vehicle collision,batch_001,2026-07-31T00:00:00
CLM004441,POL02193,2025-07-07,18058.94,Pending,Terminal illness claim,batch_001,2026-07-31T00:00:00
CLM004442,POL00810,2025-07-07,6868.12,Pending,Hospital stay,batch_001,2026-07-31T00:00:00
CLM004443,POL02542,2025-07-07,18685.43,Approved,Death benefit claim,batch_001,2026-07-31T00:00:00
CLM004444,POL04647,2025-07-07,23933.14,Approved,Emergency room visit,batch_001,2026-07-31T00:00:00
CLM004445,POL02317,2025-07-08,6377.26,Approved,Vandalism damage,batch_001,2026-07-31T00:00:00
CLM004446,POL05027,2025-07-08,14402.90,Pending,Windshield damage,batch_001,2026-07-31T00:00:00
CLM004447,POL04072,2025-07-08,24438.55,Approved,Fire damage,batch_001,2026-07-31T00:00:00
CLM004448,POL00161,2025-07-09,8251.68,Pending,Hospital stay,batch_001,2026-07-31T00:00:00
CLM004449,POL03439,2025-07-09,14241.98,Approved,Prescription claim,batch_001,2026-07-31T00:00:00
CLM004450,POL01585,2025-07-09,4765.56,Pending,Theft of vehicle,batch_001,2026-07-31T00:00:00
CLM004451,POL03481,2025-07-09,6354.08,Denied,Accidental death claim,batch_001,2026-07-31T00:00:00
CLM004452,POL01635,2025-07-09,15758.29,Pending,Fallen tree damage,batch_001,2026-07-31T00:00:00
CLM004453,POL04631,2025-07-09,14144.15,Approved,Burglary,batch_001,2026-07-31T00:00:00
CLM004454,POL03866,2025-07-09,15653.02,Approved,Theft of vehicle,batch_001,2026-07-31T00:00:00
CLM004455,POL00376,2025-07-09,21459.13,Denied,Terminal illness claim,batch_001,2026-07-31T00:00:00
CLM004456,POL01976,2025-07-09,13358.90,Denied,Death benefit claim,batch_001,2026-07-31T00:00:00
CLM004457,POL03530,2025-07-09,23941.79,Approved,Medical procedure,batch_001,2026-07-31T00:00:00
CLM004458,POL00846,2025-07-09,14172.46,Approved,Fire damage,batch_001,2026-07-31T00:00:00
CLM004459,POL03365,2025-07-09,21677.13,Approved,Hit and run,batch_001,2026-07-31T00:00:00
CLM004460,POL03379,2025-07-09,13421.02,Pending,Death benefit claim,batch_001,2026-07-31T00:00:00
CLM004461,POL00841,2025-07-09,17055.92,Pending,Burglary,batch_001,2026-07-31T00:00:00
CLM004462,POL01112,2025-07-10,5596.23,Approved,Emergency room visit,batch_001,2026-07-31T00:00:00
CLM004463,POL03039,2025-07-10,2511.72,Denied,Medical procedure,batch_001,2026-07-31T00:00:00
CLM004464,POL04813,2025-07-10,10287.54,Denied,Hospital stay,batch_001,2026-07-31T00:00:00
CLM004465,POL03686,2025-07-10,22338.26,Approved,Surgery reimbursement,batch_001,2026-07-31T00:00:00
CLM004466,POL01940,2025-07-10,15333.17,Approved,Terminal illness claim,batch_001,2026-07-31T00:00:00
CLM004467,POL04902,2025-07-10,13468.59,Pending,Emergency room visit,batch_001,2026-07-31T00:00:00
CLM004468,POL00362,2025-07-10,11952.71,Denied,Fallen tree damage,batch_001,2026-07-31T00:00:00
CLM004469,POL01369,2025-07-10,16466.70,Pending,Vehicle collision,batch_001,2026-07-31T00:00:00
CLM004470,POL04011,2025-07-10,20444.93,Approved,Prescription claim,batch_001,2026-07-31T00:00:00
CLM004471,POL02710,2025-07-10,2592.33,Pending,Fallen tree damage,batch_001,2026-07-31T00:00:00
CLM004472,POL01879,2025-07-11,23127.80,Denied,Water damage,batch_001,2026-07-31T00:00:00
CLM004473,POL03499,2025-07-11,17439.84,Denied,Hit and run,batch_001,2026-07-31T00:00:00
CLM004474,POL04558,2025-07-11,17428.88,Approved,Water damage,batch_001,2026-07-31T00:00:00
CLM004475,POL04684,2025-07-11,631.90,Denied,Emergency room visit,batch_001,2026-07-31T00:00:00
CLM004476,POL01410,2025-07-11,20575.62,Approved,Accidental death claim,batch_001,2026-07-31T00:00:00
CLM004477,POL00371,2025-07-11,18337.76,Approved,Death benefit claim,batch_001,2026-07-31T00:00:00
CLM004478,POL01620,2025-07-12,3402.44,Denied,Water damage,batch_001,2026-07-31T00:00:00
CLM004479,POL03683,2025-07-12,5718.07,Approved,Vehicle collision,batch_001,2026-07-31T00:00:00
CLM004480,POL00966,2025-07-12,18171.02,Pending,Emergency room visit,batch_001,2026-07-31T00:00:00
CLM004481,POL03004,2025-07-12,15715.55,Denied,Hit and run,batch_001,2026-07-31T00:00:00
CLM004482,POL01261,2025-07-12,17229.14,Approved,Hit and run,batch_001,2026-07-31T00:00:00
CLM004483,POL03098,2025-07-12,289.81,Denied,Water damage,batch_001,2026-07-31T00:00:00
CLM004484,POL04367,2025-07-13,4459.88,Denied,Vehicle collision,batch_001,2026-07-31T00:00:00
CLM004485,POL00695,2025-07-13,19134.00,Approved,Water damage,batch_001,2026-07-31T00:00:00
CLM004486,POL01260,2025-07-13,10434.82,Denied,Death benefit claim,batch_001,2026-07-31T00:00:00
CLM004487,POL01362,2025-07-13,6726.89,Pending,Vandalism damage,batch_001,2026-07-31T00:00:00
CLM004488,POL04349,2025-07-13,23754.18,Pending,Vandalism damage,batch_001,2026-07-31T00:00:00
CLM004489,POL02704,2025-07-13,22171.07,Approved,Fallen tree damage,batch_001,2026-07-31T00:00:00
CLM004490,POL04366,2025-07-13,16546.86,Approved,Burglary,batch_001,2026-07-31T00:00:00
CLM004491,POL03481,2025-07-14,4386.16,Denied,Terminal illness claim,batch_001,2026-07-31T00:00:00
CLM004492,POL02587,2025-07-14,6579.69,Approved,Medical procedure,batch_001,2026-07-31T00:00:00
CLM004493,POL01608,2025-07-14,10204.82,Denied,Vandalism damage,batch_001,2026-07-31T00:00:00
CLM004494,POL03809,2025-07-14,23188.46,Pending,Medical procedure,batch_001,2026-07-31T00:00:00
CLM004495,POL01039,2025-07-14,22530.69,Approved,Accidental death claim,batch_001,2026-07-31T00:00:00
CLM004496,POL04371,2025-07-15,23744.11,Approved,Fallen tree damage,batch_001,2026-07-31T00:00:00
CLM004497,POL03927,2025-07-15,9925.72,Pending,Fallen tree damage,batch_001,2026-07-31T00:00:00
CLM004498,POL01108,2025-07-15,1415.51,Approved,Fallen tree damage,batch_001,2026-07-31T00:00:00
CLM004499,POL01899,2025-07-15,19993.68,Approved,Vehicle collision,batch_001,2026-07-31T00:00:00
CLM004500,POL04165,2025-07-15,21471.75,Pending,Death benefit claim,batch_001,2026-07-31T00:00:00
CLM004501,POL01979,2025-07-15,13521.17,Approved,Roof damage from storm,batch_001,2026-07-31T00:00:00
CLM004502,POL04302,2025-07-16,13485.41,Denied,Theft of vehicle,batch_001,2026-07-31T00:00:00
CLM004503,POL02721,2025-07-16,13767.80,Approved,Water damage,batch_001,2026-07-31T00:00:00
CLM004504,POL03504,2025-07-16,12313.66,Approved,Windshield damage,batch_001,2026-07-31T00:00:00
CLM004505,POL01807,2025-07-16,17499.51,Approved,Vandalism damage,batch_001,2026-07-31T00:00:00
CLM004506,POL01211,2025-07-16,15658.52,Approved,Terminal illness claim,batch_001,2026-07-31T00:00:00
CLM004507,POL04479,2025-07-17,2095.91,Denied,Terminal illness claim,batch_001,2026-07-31T00:00:00
CLM004508,POL01349,2025-07-17,17065.34,Denied,Water damage,batch_001,2026-07-31T00:00:00
CLM004509,POL00272,2025-07-17,19160.44,Approved,Accidental death claim,batch_001,2026-07-31T00:00:00
CLM004510,POL00199,2025-07-17,21585.86,Pending,Death benefit claim,batch_001,2026-07-31T00:00:00
CLM004511,POL00686,2025-07-17,8130.17,Pending,Vandalism damage,batch_001,2026-07-31T00:00:00
CLM004512,POL00665,2025-07-17,2157.55,Approved,Burglary,batch_001,2026-07-31T00:00:00
CLM004513,POL00805,2025-07-17,11030.58,Pending,Roof damage from storm,batch_001,2026-07-31T00:00:00
CLM004514,POL00469,2025-07-18,19707.90,Pending,Vandalism damage,batch_001,2026-07-31T00:00:00
CLM004515,POL00212,2025-07-18,18008.71,Denied,Theft of vehicle,batch_001,2026-07-31T00:00:00
CLM004516,POL03106,2025-07-18,16837.25,Pending,Roof damage from storm,batch_001,2026-07-31T00:00:00
CLM004517,POL02394,2025-07-18,6594.02,Approved,Accidental death claim,batch_001,2026-07-31T00:00:00
CLM004518,POL01212,2025-07-19,15048.67,Pending,Fallen tree damage,batch_001,2026-07-31T00:00:00
CLM004519,POL03906,2025-07-19,7250.88,Pending,Vehicle collision,batch_001,2026-07-31T00:00:00
CLM004520,POL01234,2025-07-19,4475.55,Denied,Accidental death claim,batch_001,2026-07-31T00:00:00
CLM004521,POL05093,2025-07-19,19728.92,Denied,Burglary,batch_001,2026-07-31T00:00:00
CLM004522,POL03842,2025-07-19,1105.54,Denied,Terminal illness claim,batch_001,2026-07-31T00:00:00
CLM004523,POL00216,2025-07-20,1199.25,Approved,Medical procedure,batch_001,2026-07-31T00:00:00
CLM004524,POL02141,2025-07-20,22156.24,Denied,Terminal illness claim,batch_001,2026-07-31T00:00:00
CLM004525,POL02798,2025-07-20,2308.35,Pending,Fallen tree damage,batch_001,2026-07-31T00:00:00
CLM004526,POL02254,2025-07-20,13297.88,Denied,Prescription claim,batch_001,2026-07-31T00:00:00
CLM004527,POL04613,2025-07-20,3161.26,Denied,Death benefit claim,batch_001,2026-07-31T00:00:00
CLM004528,POL02208,2025-07-20,12840.90,Denied,Theft of vehicle,batch_001,2026-07-31T00:00:00
CLM004529,POL00402,2025-07-21,9218.64,Approved,Vandalism damage,batch_001,2026-07-31T00:00:00
CLM004530,POL03075,2025-07-21,18267.03,Pending,Vehicle collision,batch_001,2026-07-31T00:00:00
CLM004531,POL03849,2025-07-21,1420.61,Approved,Fire damage,batch_001,2026-07-31T00:00:00
CLM004532,POL03361,2025-07-21,15092.35,Pending,Accidental death claim,batch_001,2026-07-31T00:00:00
CLM004533,POL03769,2025-07-21,15490.47,Approved,Hospital stay,batch_001,2026-07-31T00:00:00
CLM004534,POL04308,2025-07-21,4700.68,Approved,Medical procedure,batch_001,2026-07-31T00:00:00
CLM004535,POL02194,2025-07-21,20069.64,Approved,Terminal illness claim,batch_001,2026-07-31T00:00:00
CLM004536,POL02072,2025-07-21,20888.97,Approved,Vandalism damage,batch_001,2026-07-31T00:00:00
CLM004537,POL04336,2025-07-21,18488.80,Denied,Accidental death claim,batch_001,2026-07-31T00:00:00
CLM004538,POL02119,2025-07-22,24057.59,Pending,Death benefit claim,batch_001,2026-07-31T00:00:00
CLM004539,POL04485,2025-07-22,23716.29,Denied,Windshield damage,batch_001,2026-07-31T00:00:00
CLM004540,POL04225,2025-07-22,4927.02,Pending,Windshield damage,batch_001,2026-07-31T00:00:00
CLM004541,POL04329,2025-07-22,16228.79,Denied,Terminal illness claim,batch_001,2026-07-31T00:00:00
CLM004542,POL01985,2025-07-22,3956.04,Approved,Emergency room visit,batch_001,2026-07-31T00:00:00
CLM004543,POL03278,2025-07-22,15514.96,Denied,Accidental death claim,batch_001,2026-07-31T00:00:00
CLM004544,POL01400,2025-07-22,13090.91,Pending,Roof damage from storm,batch_001,2026-07-31T00:00:00
CLM004545,POL03340,2025-07-22,7509.91,Approved,Windshield damage,batch_001,2026-07-31T00:00:00
CLM004546,POL03439,2025-07-23,18936.34,Approved,Surgery reimbursement,batch_001,2026-07-31T00:00:00
CLM004547,POL04329,2025-07-23,10829.14,Approved,Terminal illness claim,batch_001,2026-07-31T00:00:00
CLM004548,POL02064,2025-07-23,2145.99,Approved,Terminal illness claim,batch_001,2026-07-31T00:00:00
CLM004549,POL02389,2025-07-23,23641.78,Pending,Terminal illness claim,batch_001,2026-07-31T00:00:00
CLM004550,POL01284,2025-07-24,8931.43,Denied,Surgery reimbursement,batch_001,2026-07-31T00:00:00
CLM004551,POL00347,2025-07-24,4746.07,Approved,Accidental death claim,batch_001,2026-07-31T00:00:00
CLM004552,POL03024,2025-07-24,8564.27,Pending,Windshield damage,batch_001,2026-07-31T00:00:00
CLM004553,POL02408,2025-07-24,4872.63,Pending,Water damage,batch_001,2026-07-31T00:00:00
CLM004554,POL00694,2025-07-25,11798.82,Denied,Hit and run,batch_001,2026-07-31T00:00:00
CLM004555,POL02293,2025-07-25,21590.80,Pending,Fallen tree damage,batch_001,2026-07-31T00:00:00
CLM004556,POL04345,2025-07-25,12679.89,Approved,Death benefit claim,batch_001,2026-07-31T00:00:00
CLM004557,POL00893,2025-07-26,9272.46,Pending,Accidental death claim,batch_001,2026-07-31T00:00:00
CLM004558,POL04104,2025-07-26,13016.80,Denied,Terminal illness claim,batch_001,2026-07-31T00:00:00
CLM004559,POL01100,2025-07-27,11695.50,Pending,Medical procedure,batch_001,2026-07-31T00:00:00
CLM004560,POL02785,2025-07-27,1034.77,Pending,Water damage,batch_001,2026-07-31T00:00:00
CLM004561,POL02387,2025-07-27,6046.55,Approved,Emergency room visit,batch_001,2026-07-31T00:00:00
CLM004562,POL02909,2025-07-27,4938.79,Pending,Roof damage from storm,batch_001,2026-07-31T00:00:00
CLM004563,POL04810,2025-07-27,7945.34,Pending,Death benefit claim,batch_001,2026-07-31T00:00:00
CLM004564,POL03234,2025-07-28,18238.43,Approved,Vehicle collision,batch_001,2026-07-31T00:00:00
CLM004565,POL00738,2025-07-28,2454.91,Pending,Prescription claim,batch_001,2026-07-31T00:00:00
CLM004566,POL04311,2025-07-28,11714.61,Approved,Vandalism damage,batch_001,2026-07-31T00:00:00
CLM004567,POL00396,2025-07-28,15200.77,Approved,Death benefit claim,batch_001,2026-07-31T00:00:00
CLM004568,POL04861,2025-07-28,2376.33,Pending,Emergency room visit,batch_001,2026-07-31T00:00:00
CLM004569,POL04036,2025-07-28,5497.88,Denied,Roof damage from storm,batch_001,2026-07-31T00:00:00
CLM004570,POL01850,2025-07-29,1076.36,Denied,Medical procedure,batch_001,2026-07-31T00:00:00
CLM004571,POL00630,2025-07-29,23909.64,Pending,Accidental death claim,batch_001,2026-07-31T00:00:00
CLM004572,POL04069,2025-07-29,18984.12,Denied,Burglary,batch_001,2026-07-31T00:00:00
CLM004573,POL00781,2025-07-29,11596.66,Pending,Prescription claim,batch_001,2026-07-31T00:00:00
CLM004574,POL04527,2025-07-29,18035.12,Pending,Medical procedure,batch_001,2026-07-31T00:00:00
CLM004575,POL00088,2025-07-29,22796.62,Approved,Water damage,batch_001,2026-07-31T00:00:00
CLM004576,POL00241,2025-07-30,14693.65,Denied,Terminal illness claim,batch_001,2026-07-31T00:00:00
CLM004577,POL00918,2025-07-30,13788.54,Pending,Accidental death claim,batch_001,2026-07-31T00:00:00
CLM004578,POL00108,2025-07-30,6185.21,Denied,Theft of vehicle,batch_001,2026-07-31T00:00:00
CLM004579,POL03869,2025-07-30,15957.15,Denied,Surgery reimbursement,batch_001,2026-07-31T00:00:00
CLM004580,POL02324,2025-07-30,20593.72,Pending,Water damage,batch_001,2026-07-31T00:00:00
CLM004581,POL03404,2025-07-30,22925.14,Pending,Windshield damage,batch_001,2026-07-31T00:00:00
CLM004582,POL03210,2025-07-31,9260.83,Denied,Fire damage,batch_001,2026-07-31T00:00:00
CLM004583,POL00475,2025-07-31,1998.67,Pending,Medical procedure,batch_001,2026-07-31T00:00:00
CLM004584,POL01010,2025-07-31,21783.96,Pending,Hospital stay,batch_001,2026-07-31T00:00:00
CLM004585,POL02350,2025-07-31,2810.52,Denied,Emergency room visit,batch_001,2026-07-31T00:00:00
CLM004586,POL01896,2025-07-31,9985.35,Denied,Surgery reimbursement,batch_001,2026-07-31T00:00:00
CLM004587,POL00217,2025-07-31,14705.27,Denied,Fire damage,batch_001,2026-07-31T00:00:00
CLM004588,POL01398,2025-07-31,20392.17,Approved,Windshield damage,batch_001,2026-07-31T00:00:00
CLM004589,POL04970,2025-08-01,15088.92,Approved,Vehicle collision,batch_001,2026-07-31T00:00:00
CLM004590,POL01968,2025-08-01,11337.17,Denied,Terminal illness claim,batch_001,2026-07-31T00:00:00
CLM004591,POL03427,2025-08-01,2010.94,Denied,Water damage,batch_001,2026-07-31T00:00:00
CLM004592,POL02409,2025-08-01,3338.31,Pending,Prescription claim,batch_001,2026-07-31T00:00:00
CLM004593,POL00352,2025-08-01,20756.62,Pending,Water damage,batch_001,2026-07-31T00:00:00
